step,ed_vs_baseline_memorising_from_prompts_memorising,sw_vs_baseline_memorising_from_prompts_memorising,ed_vs_baseline_generalising_from_prompts_memorising,sw_vs_baseline_generalising_from_prompts_memorising,ed_vs_baseline_misspecified_from_prompts_memorising,sw_vs_baseline_misspecified_from_prompts_memorising,ed_vs_baseline_memorising_from_prompts_generalising,sw_vs_baseline_memorising_from_prompts_generalising,ed_vs_baseline_generalising_from_prompts_generalising,sw_vs_baseline_generalising_from_prompts_generalising,ed_vs_baseline_misspecified_from_prompts_generalising,sw_vs_baseline_misspecified_from_prompts_generalising,delta_vs_baseline_memorising_on_data_memorising,delta_vs_baseline_generalising_on_data_memorising,delta_vs_baseline_misspecified_on_data_memorising,delta_vs_baseline_memorising_on_data_generalising,delta_vs_baseline_generalising_on_data_generalising,delta_vs_baseline_misspecified_on_data_generalising,delta_vs_baseline_memorising_on_random,delta_vs_baseline_generalising_on_random,delta_vs_baseline_misspecified_on_random
98000,0.28256081610918043,0.10190920386878957,1.238980173762611,0.4041733378715103,1.302060103416443,0.4295510184151485,2.3971546733379365,0.5807203639841505,1.9886863236739725,0.6112650703288319,2.0881657814979553,0.6362123679298839,0.017870109528303146,0.04137628525495529,0.04471921548247337,0.5319656133651733,0.4746524393558502,0.4826025068759918,0.4347066581249237,0.1612277776002884,0.16194070875644684
98500,0.30087834149599074,0.10104344056924563,1.261105603410856,0.40665719286633034,1.3273917150497436,0.433056589843395,2.3474036276340486,0.5743800907188708,1.9563826157121442,0.6026769146193813,2.0541004371643066,0.628098307556239,0.01771310716867447,0.04112802445888519,0.04416988790035248,0.5413575768470764,0.47144851088523865,0.4790865182876587,0.40580248832702637,0.13820171356201172,0.13874545693397522
98631,0.2849270397424698,0.10355277185468317,1.2212456628516204,0.4016647659830383,1.288960304260254,0.42760496017595256,2.3682561719417574,0.5450513753004324,2.028833642592548,0.5970339498801076,2.1253351306915285,0.6228382343347549,0.017746008932590485,0.04159972444176674,0.04490171745419502,0.5143756866455078,0.5042346119880676,0.5121777057647705,0.43398961424827576,0.15903405845165253,0.15966548025608063
99000,0.27795071065425875,0.09988103976582426,1.2380664296706902,0.4036935543441869,1.3061384463310242,0.42994009984656856,2.3460041350126266,0.5442397301216284,1.9986439749235136,0.5909737433547559,2.1042138266563417,0.6182544759044404,0.01717589609324932,0.04278765246272087,0.04583313316106796,0.5135396718978882,0.4813143014907837,0.4892609119415283,0.4187285602092743,0.1478985995054245,0.14863622188568115
99500,0.26564303547143936,0.09816835219804063,1.2443711393417893,0.40520075698289326,1.3078043007850646,0.4302535289193517,2.3765873807668685,0.5492399856197285,2.0319876236371504,0.6003257088857893,2.137739555835724,0.627604101369665,0.015402364544570446,0.041023414582014084,0.04399153217673302,0.5001829266548157,0.4731278419494629,0.4806275963783264,0.4160892367362976,0.15445424616336823,0.15546220541000366
100000,0.307592993080616,0.1106415245421009,1.2332037614495952,0.40411981826434223,1.300533447265625,0.42916381181181046,2.3306127512454986,0.5462344144070288,2.018463577298791,0.5946817966133834,2.1152851605415344,0.6205794689741465,0.017298979684710503,0.041113220155239105,0.04425138235092163,0.4973398745059967,0.4603073000907898,0.4676814377307892,0.41406887769699097,0.15238308906555176,0.15314926207065582
100500,0.24559301316738127,0.09249507791674016,1.2546550801289613,0.4066343479505355,1.3151030611991883,0.4310102853756923,2.359153838157654,0.5659970047025705,2.011103388648565,0.6070369594753857,2.1036923360824584,0.631272933419639,0.01665194146335125,0.04229523986577988,0.045919258147478104,0.5300591588020325,0.47528374195098877,0.48337164521217346,0.4049202501773834,0.14837878942489624,0.14935949444770813
101000,0.2854176661372185,0.10073999949560639,1.2487908837245392,0.4054348124841472,1.3151618838310242,0.4310360608015896,2.413026849627495,0.5665797750921127,1.980215770473008,0.5962689422387879,2.0876168632507324,0.6235275007812672,0.01769847422838211,0.04188058152794838,0.045360881835222244,0.5122318863868713,0.4720327854156494,0.48072341084480286,0.39537888765335083,0.1382339894771576,0.13923458755016327
101500,0.2628903615474701,0.096358104367658,1.256725792365621,0.40659134001916486,1.3204091715812682,0.4319852917591473,2.4064747220277787,0.5755151579978214,1.9610001553368943,0.5979244727022806,2.0637859296798706,0.6238712737135881,0.016933999955654144,0.042606379836797714,0.04616253823041916,0.5184328556060791,0.4519217908382416,0.4595990777015686,0.4023030400276184,0.14704188704490662,0.1476806253194809
102000,0.25889077872037886,0.09590606270029514,1.2493497229221109,0.4065649500390196,1.313324077129364,0.4315931793745785,2.331183884739876,0.5549883532197147,1.988163995216692,0.5978388622375238,2.089916388988495,0.6238900665797719,0.018998321145772934,0.04029366001486778,0.043420545756816864,0.5109801292419434,0.4590015411376953,0.46649521589279175,0.4111037254333496,0.14574790000915527,0.1462995857000351
102500,0.2779126104712486,0.09756917059618768,1.2580377663535653,0.4075661921008635,1.324429793357849,0.4334761935256153,2.3271133214235307,0.560768836287426,2.014791415673688,0.606057365863066,2.1082448410987853,0.6307999682598083,0.017741963267326355,0.04138578474521637,0.04501250386238098,0.5403262972831726,0.528179407119751,0.5370004177093506,0.4233922064304352,0.15714430809020996,0.1576385200023651
103000,0.25953800201416016,0.0994745683698993,1.2113508206135482,0.40042433878522177,1.2766471314430237,0.42538998917271764,2.377494823336601,0.5356183207291791,2.04885502759729,0.596178162469576,2.147752532958984,0.6220031508158567,0.018096476793289185,0.04106949642300606,0.04452429711818695,0.47314876317977905,0.49088090658187866,0.4992077946662903,0.40464305877685547,0.1377665102481842,0.13826283812522888
103500,0.2792436385154724,0.09864821945188405,1.2590005570123362,0.40711762019918235,1.3207354402542115,0.43168886935683526,2.3149873661994933,0.5690662814396363,1.9421880652755794,0.6003480762435511,2.040805199146271,0.6256448767029881,0.018059466034173965,0.042627137154340744,0.04616143926978111,0.5481902360916138,0.5220519304275513,0.53010094165802,0.41276854276657104,0.1576596200466156,0.15846194326877594
104000,0.28924093425273895,0.0988416992383137,1.2688173243978924,0.4093189738533502,1.3343738293647767,0.43521666070101916,2.325418373346329,0.5427797640411419,2.0121593068840666,0.5948923626099863,2.1138712549209595,0.6221828080701277,0.017865819856524467,0.04383807256817818,0.04749390482902527,0.4966505169868469,0.4718952775001526,0.48056429624557495,0.4247036874294281,0.1576130986213684,0.15839122235774994
104500,0.305096914768219,0.10296579582265811,1.261284201512828,0.40730056867350556,1.3253009843826293,0.43312311809035026,2.291080332994461,0.5588794617074408,1.9815145175311986,0.6022516513712438,2.0801715874671936,0.6270887750519971,0.016966303810477257,0.043089352548122406,0.04645083099603653,0.5267624258995056,0.47688543796539307,0.4845256209373474,0.4039233326911926,0.14793536067008972,0.14853684604167938
104719,0.2659950715303421,0.0940093354790876,1.2601601104187783,0.40735465208687316,1.3220532250404358,0.43190482521425394,2.310604476928711,0.5509386926545806,1.9530391054134473,0.5930716582367929,2.0471134257316588,0.6167218849349372,0.01695023849606514,0.04040835425257683,0.04343024268746376,0.5399512052536011,0.49109309911727905,0.49911022186279297,0.3848820924758911,0.13446319103240967,0.13521771132946014
105000,0.28934584945440295,0.10024488290895135,1.2593610141692262,0.4077297131522846,1.3249335765838623,0.43329513673079184,2.43950355052948,0.5665607920958372,2.016461807694737,0.5997998985299,2.117468891143799,0.6255299314056249,0.016714055091142654,0.04223547875881195,0.045835111290216446,0.5027390718460083,0.46151870489120483,0.46951958537101746,0.39872777462005615,0.13797210156917572,0.13878989219665527
105500,0.2744483384490013,0.09652141097765714,1.2550849338378651,0.40586959879191653,1.3183561873435974,0.4310321550160235,2.314084261059761,0.5389873210881967,2.0019994294841332,0.5901878330743191,2.10036315202713,0.6146067181932338,0.015997644513845444,0.041591644287109375,0.045209139585494995,0.4653724730014801,0.45369333028793335,0.46195685863494873,0.4110417068004608,0.14980623126029968,0.15037886798381805
106000,0.2856173411011696,0.10114696671239198,1.2501372299750209,0.4061333845332837,1.31649836063385,0.43183255079064503,2.3447828394174577,0.5287441130132996,2.1084951490041783,0.6038720715997902,2.210243010520935,0.6312270310452428,0.01530639361590147,0.041891634464263916,0.0452108196914196,0.5053622126579285,0.49386462569236755,0.501670241355896,0.40618160367012024,0.15095587074756622,0.15152665972709656
106500,0.2358049502968788,0.093013694550989,1.2388664623648937,0.4047614786195073,1.2995974659919738,0.4290978510934269,2.3330284798145295,0.5427669716081597,2.040996490949823,0.5991767699760707,2.140141134262085,0.6248035337970596,0.015909608453512192,0.04121945798397064,0.044588226824998856,0.49809354543685913,0.4679885506629944,0.47615715861320496,0.41733208298683167,0.16478711366653442,0.16565893590450287
107000,0.25835859060287475,0.09541026486426432,1.2446537823085528,0.40571917007291497,1.3063127827644347,0.4300498520737879,2.262606833577156,0.5391795851060818,1.9663273585859207,0.5901013320006974,2.067323272228241,0.6168170871291353,0.017731787636876106,0.04160531610250473,0.04520087316632271,0.497988760471344,0.48546797037124634,0.493022084236145,0.41324204206466675,0.14975707232952118,0.15027421712875366
107500,0.27830282866954803,0.09844334638559095,1.257276456055439,0.40646433757525996,1.322238883972168,0.4324106049949266,2.4842899841070176,0.5741778947044254,1.9740796851172435,0.5961801295475295,2.0782809329032896,0.6221078439943561,0.017348358407616615,0.041142288595438004,0.04481777921319008,0.5008792281150818,0.46012359857559204,0.46707597374916077,0.4231370985507965,0.15714922547340393,0.15794126689434052
108000,0.2796646186709404,0.10048739590494286,1.2387672803551744,0.4045468983342922,1.3012013936042786,0.4298164244631603,2.271304787993431,0.5390959430064839,1.9943247300676068,0.5958418526259339,2.0908498263359068,0.6204898590684844,0.016059445217251778,0.04149465635418892,0.04517217352986336,0.5172132253646851,0.49378496408462524,0.5009766817092896,0.40265995264053345,0.1469430774450302,0.14730346202850342
108500,0.25929451316595076,0.09395722170473471,1.2543401819167759,0.4068198789518984,1.319021441936493,0.43192204773090465,2.4339816963672636,0.5554830146836701,2.110441623112083,0.608009583977629,2.2125727844238283,0.635382531590984,0.017498886212706566,0.04201633855700493,0.045579876750707626,0.482550710439682,0.47573813796043396,0.4838031530380249,0.42924290895462036,0.17035377025604248,0.17080086469650269
109000,0.2554274046421051,0.09450680300091001,1.2466051253982549,0.4057010843447002,1.31497638463974,0.4320375408769358,2.349131511449814,0.5424326684524083,2.037277195123116,0.5935966398576564,2.13760005235672,0.6198095496667246,0.015537332743406296,0.04256671667098999,0.045543111860752106,0.5083450078964233,0.4986337721347809,0.5060471296310425,0.3892138600349426,0.13497281074523926,0.13557285070419312
109500,0.2744031721353531,0.0984147772625653,1.247656326209845,0.40598101466396375,1.3128633308410644,0.431292948507299,2.3539750993251802,0.5374675077861266,2.038305816356833,0.5940318524793348,2.140709762573242,0.6206314293026886,0.018714044243097305,0.04435562714934349,0.04787353426218033,0.4702168107032776,0.4696795642375946,0.4781159460544586,0.42058366537094116,0.16160927712917328,0.16226938366889954
110000,0.24908045381307603,0.0921634808640117,1.2527213121547651,0.4063221664071511,1.3173549938201905,0.43151270133298403,2.3640172338485717,0.5410930701948863,2.075666038747258,0.6003395365015378,2.172850937843323,0.6250448963994176,0.01738477125763893,0.04408303275704384,0.04760534688830376,0.488749235868454,0.46826618909835815,0.47599145770072937,0.39760521054267883,0.14508312940597534,0.1455691009759903
110500,0.2674295544624329,0.09522480723097138,1.256310170176438,0.4062022948140856,1.3185628294944762,0.4318336136063893,2.4376413297653197,0.5597118962284948,2.05558767403747,0.6043063761968509,2.1637181496620177,0.632086856085796,0.016574552282691002,0.042978957295417786,0.04594433680176735,0.5004223585128784,0.4811691641807556,0.4889247417449951,0.3963210880756378,0.1425817906856537,0.14319829642772675
111000,0.2713325250148773,0.09396385617780516,1.260856094399646,0.40773365636102704,1.3244905304908752,0.43308902578495795,2.3173545610904696,0.5501815148862704,2.023418912785064,0.6051032478620424,2.1282572460174563,0.6317938412778914,0.017367510125041008,0.041460663080215454,0.04504603147506714,0.49792611598968506,0.479339063167572,0.48722919821739197,0.4128141403198242,0.14705371856689453,0.14813688397407532
111183,0.24526197612285613,0.09325471939883155,1.2382242102275682,0.4041285857069493,1.3037904906272888,0.42958395556035917,2.413353742361069,0.5600313049917766,1.9840387817931204,0.5928556904324318,2.087444314956665,0.6200346771473549,0.014961554668843746,0.041892051696777344,0.04494006186723709,0.48545506596565247,0.48038795590400696,0.4879368245601654,0.4084312319755554,0.15403181314468384,0.1541241854429245
111500,0.2665089753270149,0.09490802931525325,1.2513217235006813,0.405643677357763,1.3178387427330016,0.43126853147828037,2.383904601931572,0.5426743178064924,2.0744731731004866,0.5977655906776116,2.1816036319732666,0.6257311416220114,0.01722724363207817,0.04144690930843353,0.044848550111055374,0.48270395398139954,0.4629800021648407,0.47005459666252136,0.384536474943161,0.11989012360572815,0.12040580809116364
112000,0.27735226035118105,0.09610984357518873,1.2533634260684758,0.40694799470158677,1.3180677461624146,0.43217465223852064,2.3580269306898116,0.5480549203581669,2.0159073233343605,0.5995829614796542,2.116237576007843,0.6252438081634738,0.01716541312634945,0.043577540665864944,0.047201067209243774,0.4884973466396332,0.4824836850166321,0.48998045921325684,0.3936097025871277,0.1346714049577713,0.13528192043304443
112500,0.256429702937603,0.097193305083164,1.2284598376848441,0.4037732275571008,1.2932463359832764,0.42847197553028155,2.322107689976692,0.525859640083826,2.104025240558293,0.6007581090264447,2.205992622375488,0.6284899282508997,0.016719693318009377,0.042529888451099396,0.046295538544654846,0.48041558265686035,0.45947811007499695,0.4674516022205353,0.40660709142684937,0.1527194082736969,0.15402984619140625
113000,0.28253846526145937,0.09912178426639183,1.2557273270880651,0.40713661634533344,1.3204216432571412,0.4322613042520398,2.3422131651639937,0.5267011149529207,2.095655130268231,0.5992982415472812,2.1985530948638914,0.6269156374013768,0.016299458220601082,0.041443146765232086,0.04458092525601387,0.509623110294342,0.519131064414978,0.5267710089683533,0.405290812253952,0.1448395550251007,0.14558754861354828
113500,0.25407050639390943,0.09083050242774891,1.2792404284771697,0.4105245570347333,1.3382918524742127,0.4350356647242748,2.3836696481704713,0.5579206998906038,2.0172609084408126,0.6028380015368051,2.1179964184761046,0.62886354051698,0.01824570633471012,0.04513348266482353,0.04886740446090698,0.5005900263786316,0.5170537829399109,0.5248346924781799,0.40351757407188416,0.14512327313423157,0.14566999673843384
114000,0.2605782577395439,0.09392079780299628,1.2429626291864868,0.4046309478816188,1.3087045860290527,0.4298090969892436,2.3242426335811617,0.5438850088657158,1.9942040589812968,0.5925453082335429,2.10097106218338,0.6190069689676939,0.015707263723015785,0.041631802916526794,0.04540126398205757,0.47940975427627563,0.4850459694862366,0.49275827407836914,0.39206233620643616,0.12594544887542725,0.12619051337242126
114500,0.2598913040757179,0.09245435535676517,1.2630525310865797,0.408133792488184,1.3235381031036377,0.43264012969706755,2.3892608457803726,0.5560291724207488,2.0113529442979843,0.5978743680743442,2.1143176102638246,0.6237489754739204,0.015446558594703674,0.04135891795158386,0.04493384808301926,0.5029599666595459,0.5126931071281433,0.522217869758606,0.4059875011444092,0.14516837894916534,0.14580096304416656
115000,0.2517057806253433,0.09114414137518628,1.2646289847169516,0.4084659139112897,1.3255281257629394,0.4330556700119155,2.373872284889221,0.5269661215905329,2.1118410804386323,0.5989469255801108,2.2183555293083193,0.626419946499407,0.01596509851515293,0.0420086607336998,0.0452638640999794,0.47113147377967834,0.4869839549064636,0.49526166915893555,0.4081847667694092,0.1460435539484024,0.14657601714134216
115500,0.251424999833107,0.09336640667247444,1.2499460608774446,0.40634017967748015,1.3114248776435853,0.4308584624434046,2.2827474486827852,0.5219367639920436,2.0979780426417576,0.5996510490778629,2.199140827655792,0.6273806290588975,0.015626857057213783,0.043680205941200256,0.04700417071580887,0.4817711412906647,0.531234860420227,0.540177583694458,0.4012318253517151,0.1480109691619873,0.14861513674259186
116000,0.25439707189798355,0.09177930426520456,1.26038887569303,0.4077771285258687,1.3228062224388122,0.43247606267449457,2.3308110958337784,0.5298814080515578,2.056382257058594,0.5947455744180806,2.15668555021286,0.621780101267568,0.014881901443004608,0.04341297596693039,0.04660821706056595,0.5410245656967163,0.5882441997528076,0.5970683097839355,0.4141649603843689,0.1503591537475586,0.1507866233587265
116500,0.2345092636346817,0.09006240109226375,1.2641530343445435,0.4081117313938907,1.326461968421936,0.4330754842689629,2.372055006027222,0.5462968947305764,2.0586248732136254,0.604230109895485,2.16571674823761,0.6321461615041231,0.015296373516321182,0.0422481968998909,0.044915612787008286,0.5011933445930481,0.5104278326034546,0.5189317464828491,0.4006347358226776,0.14343911409378052,0.14399391412734985
117000,0.24028339803218843,0.0887788713536119,1.2623888782818051,0.4079320810326197,1.3228817319869994,0.43187038234165376,2.4161522763967516,0.5604153478404562,2.0268221836791964,0.6053434963849564,2.12947274684906,0.6299922797445179,0.01568453013896942,0.040775448083877563,0.04435567930340767,0.508027970790863,0.5282208323478699,0.5357003808021545,0.41217851638793945,0.1462804228067398,0.14710277318954468
117500,0.21607255905866624,0.08850199956254727,1.2525579847297987,0.40662214781859823,1.3160775470733643,0.43151772282052014,2.392097089290619,0.5471466412903796,2.0551070957563753,0.5992871537948773,2.161091332435608,0.6263364273118059,0.013349740765988827,0.043097950518131256,0.046270761638879776,0.47404035925865173,0.49191930890083313,0.4998176693916321,0.40259867906570435,0.14476898312568665,0.14514827728271484
118000,0.26234803676605223,0.0931630719573249,1.254760717975489,0.4069994093397831,1.3173953318595886,0.43159523032573127,2.4060865986347197,0.5639567858825362,2.0124372148505376,0.6000190322948473,2.1166406750679014,0.6269684540949947,0.015959469601511955,0.04217050224542618,0.04544335976243019,0.5021189451217651,0.5007472634315491,0.5087909698486328,0.4084036350250244,0.15309347212314606,0.1538354456424713
118045,0.2792342263460159,0.0969334787757857,1.271589056194825,0.4103461246489149,1.3324079418182373,0.43483636584809254,2.3146280878782273,0.5394429735534895,2.071013679300498,0.6010493786040578,2.1752484893798827,0.6270744590419841,0.01519582699984312,0.043411143124103546,0.046768590807914734,0.534122884273529,0.5475745797157288,0.5553081631660461,0.402300626039505,0.14800454676151276,0.14879125356674194
118500,0.2437245351076126,0.09431780168581003,1.241042818225569,0.4064918290204937,1.3016940474510192,0.4297944411531704,2.389490917921066,0.5361925595026403,2.0943198056092833,0.6002932006672584,2.1950739645957946,0.626558118966969,0.016943030059337616,0.04288255050778389,0.04566098377108574,0.4936954975128174,0.5450509786605835,0.553449273109436,0.4050307273864746,0.1430562436580658,0.14351040124893188
119000,0.23493494123220443,0.08842608149556513,1.2800769017593847,0.4108671476251671,1.338707184791565,0.4346124592362528,2.364746125936508,0.5563965989598625,2.0677419495620946,0.6071855607789863,2.168307752609253,0.6323165751646627,0.015055257827043533,0.04368506371974945,0.04658884182572365,0.49296435713768005,0.5077266693115234,0.5161991715431213,0.3990330100059509,0.1398542821407318,0.14056460559368134
119500,0.2332172366976738,0.08624630772615767,1.2700558642450863,0.40924187352952984,1.3296026110649108,0.43323632992691,2.370421760082245,0.5266293065749436,2.1223647017064304,0.6016044261596968,2.2232722854614257,0.6285799258966701,0.01490048784762621,0.041598811745643616,0.04465208202600479,0.4841994643211365,0.5246980786323547,0.5341299176216125,0.4026271104812622,0.14125259220600128,0.14200469851493835
120000,0.25094087719917296,0.09561025898603814,1.2293047115342892,0.4039559647232579,1.2964218401908874,0.42880898411166507,2.3763550597429277,0.5281735094132382,2.0997080925291796,0.6012635888250845,2.2042041063308715,0.6294607683936734,0.014828971587121487,0.040137480944395065,0.04365796968340874,0.48684877157211304,0.5116091966629028,0.52059406042099,0.399710088968277,0.14644500613212585,0.14669905602931976
120500,0.2594779112935066,0.09348733127307904,1.2566203378805183,0.40727036168544717,1.3208977127075194,0.4324858231715165,2.3599901711940765,0.521413486755751,2.0990093440343345,0.59555290956628,2.2035296082496645,0.6227102089479685,0.01416704896837473,0.0424436591565609,0.04542325809597969,0.45668160915374756,0.492226779460907,0.5005918741226196,0.3878318965435028,0.137823224067688,0.13840645551681519
121000,0.25372097253799436,0.09337444719988885,1.2493546978305305,0.4062728562743122,1.3136498236656189,0.43135485930532974,2.392849163413048,0.532863089175623,2.098660678416481,0.6000412475837394,2.2099185395240784,0.6292247295174593,0.01587492786347866,0.04243898019194603,0.04527536779642105,0.47348523139953613,0.5002222061157227,0.5089046359062195,0.39156803488731384,0.13450303673744202,0.13547490537166595
121500,0.288027583360672,0.09590511359381669,1.2830871971123756,0.4114646677885315,1.3413680219650268,0.4359974080931533,2.3419395089149475,0.5643071217754252,2.0470195554670316,0.6146989639097994,2.1452483487129212,0.6407624620203792,0.016492778435349464,0.04338477551937103,0.04653150960803032,0.5548576712608337,0.6014701128005981,0.6087588667869568,0.42259305715560913,0.16672289371490479,0.1674199104309082
122000,0.24170259445905684,0.09331329462107045,1.2472744668718745,0.40644748648646045,1.3113820934295655,0.4314659552409504,2.411837034225464,0.5578749217331108,2.0471854962777134,0.6048611514550427,2.1479972410202026,0.6306207399712299,0.016654472798109055,0.042176682502031326,0.04573366418480873,0.5076864361763,0.5167050957679749,0.5249519348144531,0.4052470326423645,0.15028303861618042,0.15096557140350342
122500,0.22525540560483934,0.08890367168715706,1.2306839644242913,0.403520002572734,1.2951165676116942,0.4277955969663012,2.3285188448429106,0.5349286783471076,2.03542683701074,0.5933882757556508,2.1319500017166138,0.6187991259189572,0.016419045627117157,0.04249994829297066,0.04620690271258354,0.4823266267776489,0.5262959003448486,0.5349183678627014,0.41102907061576843,0.14939849078655243,0.14950710535049438
123000,0.24910507023334502,0.09023089902878803,1.2630967045460728,0.4082935395344701,1.3272625088691712,0.43362155800343727,2.3057390731573104,0.530207923784845,2.1118810181812226,0.6044787961084767,2.2162935948371887,0.6318878280344535,0.015257206745445728,0.04122867062687874,0.04458053037524223,0.4995666742324829,0.5374217629432678,0.5452910661697388,0.403079628944397,0.14702901244163513,0.14747217297554016
123500,0.2608075034618378,0.09438809875765783,1.2643161275708517,0.40751790941995514,1.3263550972938538,0.4326368869318321,2.3462855035066603,0.5478333456014777,2.0506842139208485,0.6032096031306087,2.162084903717041,0.6318552881110495,0.016669921576976776,0.04355078935623169,0.046540457755327225,0.5379437208175659,0.5516334772109985,0.5603541135787964,0.40617674589157104,0.14607855677604675,0.1469457596540451
124000,0.25559614956378934,0.09105460807773967,1.2697968346017614,0.40907201785725894,1.3325879955291748,0.4338169154860912,2.4042124539613723,0.541603354755294,2.09500304980293,0.6002220971095553,2.2010478830337523,0.6279156960664509,0.015319379046559334,0.041467685252428055,0.044919826090335846,0.4547622799873352,0.47815942764282227,0.486042320728302,0.3876294493675232,0.1322489231824875,0.13261041045188904
124500,0.23725782066583634,0.08843814399648768,1.267274667091222,0.40885613790314096,1.3265283441543578,0.4327359333315527,2.372521076798439,0.541033162444253,2.066128931140132,0.6038545329330891,2.1735681962966917,0.6321974323712481,0.016061503440141678,0.04226083308458328,0.045117560774087906,0.4811263382434845,0.5282878875732422,0.5373620986938477,0.3917314410209656,0.14568164944648743,0.14591006934642792
125000,0.28136304080486296,0.0935475971968975,1.2667860589389297,0.4085221880441654,1.3290381121635437,0.43358634727710216,2.3558365160226824,0.5388793886078598,2.1281293513274147,0.6087254753697644,2.2275707864761354,0.6344746997943481,0.01580667495727539,0.04248964786529541,0.04546123370528221,0.48867085576057434,0.5153858661651611,0.5237320065498352,0.3966576159000397,0.14615638554096222,0.14647385478019714
125331,0.255083894431591,0.09206903669301914,1.249632156652063,0.4057194679523038,1.3147897958755492,0.43090287632821606,2.349062336087227,0.5352931505074995,2.0659371579239196,0.5978780590075015,2.1690894675254824,0.6252924670895975,0.016073109582066536,0.04304781183600426,0.04658575728535652,0.4695587456226349,0.5129365921020508,0.5216001272201538,0.4124513864517212,0.15247508883476257,0.15309467911720276
125500,0.25124327778816224,0.09406594289566941,1.2494028576491996,0.40629929154209143,1.3114312148094178,0.4307070631640784,2.365725680589676,0.5359178974480723,2.073568712857323,0.5957487920590634,2.1823587942123415,0.6222988117625712,0.014607246965169907,0.042224276810884476,0.04535358026623726,0.4721600413322449,0.5221753120422363,0.5305243134498596,0.39280253648757935,0.1425432711839676,0.14288628101348877
126000,0.27343309074640276,0.09233989794959607,1.2642306208260095,0.4080455748870351,1.3285544300079346,0.43349943009235775,2.3322622191905977,0.5442076007822901,2.082612099682728,0.6064909028802611,2.1852735042572022,0.6331069424160283,0.015215286053717136,0.04083695262670517,0.04447971284389496,0.5282145738601685,0.5739178657531738,0.5826648473739624,0.39541032910346985,0.14559413492679596,0.14580975472927094
126500,0.2583919417858124,0.09153558539792613,1.2712833751094093,0.40943439207097215,1.335300965309143,0.43452133512504076,2.2791218268871307,0.5348137462533105,2.0731236059350677,0.6073862481881284,2.16654011964798,0.6300213844038541,0.01681644096970558,0.0438232496380806,0.04720015451312065,0.5270682573318481,0.5652790665626526,0.5729697942733765,0.4153541922569275,0.14539869129657745,0.14555451273918152
127000,0.24383710950613022,0.0916117275635699,1.2507004970571571,0.406662320465458,1.316015727519989,0.43192869147210766,2.395008624792099,0.5326742735122767,2.07498262571061,0.5967402379003544,2.183753845691681,0.6247482378268949,0.014441931620240211,0.04251735284924507,0.04568405821919441,0.48038968443870544,0.5305664539337158,0.5398893356323242,0.3924756646156311,0.13762491941452026,0.13835856318473816
127500,0.265801505446434,0.0896045244483588,1.2919641441514775,0.4121986448231113,1.3530464482307434,0.4367157324583051,2.383726080060005,0.5714494360226676,2.0274470765680457,0.6100369287163285,2.1272086787223814,0.6337130510044708,0.015351583249866962,0.04265706241130829,0.04560482129454613,0.49874329566955566,0.5202769041061401,0.5281274914741516,0.3968009054660797,0.13967619836330414,0.14039473235607147
128000,0.2490642946958542,0.08940549929209532,1.2629835485540246,0.4085413172544625,1.3257577848434448,0.4329931850692734,2.357777941226959,0.540657264246977,2.1083364918956486,0.6099296759897961,2.2109310674667357,0.636388340590442,0.015445653349161148,0.0423211008310318,0.04576875641942024,0.48124271631240845,0.5249448418617249,0.5332252979278564,0.40315982699394226,0.15351566672325134,0.15382182598114014
128500,0.2274908784031868,0.0882610984334308,1.2707906089192857,0.4100413826167164,1.3312788534164428,0.43406837037971135,2.41001057267189,0.5540551632358514,2.0916371101952635,0.6078950667001257,2.192779197692871,0.6340205258217193,0.014655666425824165,0.04207111895084381,0.045312996953725815,0.49637141823768616,0.5467780232429504,0.5550581812858582,0.378567099571228,0.1273275464773178,0.127823144197464
129000,0.2779914563894272,0.09167536996155326,1.2880863334494277,0.41093558304981953,1.3485263538360597,0.43566011412074845,2.368352938294411,0.5376465575205729,2.0741504340228314,0.5998596853355638,2.1739236521720886,0.6260082971417852,0.016245363280177116,0.044063471257686615,0.0470660962164402,0.47396746277809143,0.5266949534416199,0.5357224941253662,0.3824588358402252,0.1286133974790573,0.12893059849739075
129500,0.2529901024699211,0.08989635651269884,1.280255242306061,0.4102213530910687,1.338955373764038,0.4346691922584887,2.4222475618124006,0.539363505000313,2.124608556142046,0.6056626539314023,2.2327790307998656,0.6338414414802342,0.015093177556991577,0.04550052061676979,0.048590682446956635,0.49293649196624756,0.5377634763717651,0.5456317067146301,0.4192667305469513,0.16067121922969818,0.1611691415309906
130000,0.24240438282489776,0.09152227683301158,1.2553107538703505,0.4072688941028262,1.3169619011878968,0.43213981696460707,2.3934079790115357,0.531468409342973,2.1336533281549728,0.6073571854807847,2.244621114730835,0.6370055603352512,0.016792478039860725,0.042884983122348785,0.046324461698532104,0.4921761751174927,0.5520092844963074,0.559520423412323,0.3880546987056732,0.13636918365955353,0.13695406913757324
130500,0.2655457502603531,0.09330994681103083,1.2496205514923648,0.4068265035592367,1.3129526233673097,0.4318028444773908,2.360287976264954,0.5229367199491388,2.098912754051759,0.5964116052826572,2.19987574338913,0.6237798187628061,0.014022788032889366,0.04189517721533775,0.04530993476510048,0.44741421937942505,0.5155052542686462,0.5240319967269897,0.3920991122722626,0.1404663771390915,0.1408078819513321
