step,n_chains,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution,ed_vs_baseline_in_distribution_from_prompts_in_distribution,sw_vs_baseline_in_distribution_from_prompts_in_distribution,ed_vs_baseline_out_of_distribution_from_prompts_in_distribution,sw_vs_baseline_out_of_distribution_from_prompts_in_distribution,ed_vs_baseline_in_distribution_from_prompts_out_of_distribution,sw_vs_baseline_in_distribution_from_prompts_out_of_distribution,ed_vs_baseline_out_of_distribution_from_prompts_out_of_distribution,sw_vs_baseline_out_of_distribution_from_prompts_out_of_distribution
96200,8,0.038489580154418945,0.020720072424677403,0.0772552490234375,0.030729363031099875,0.27868784964084625,0.03422093129896719,0.4183802455663681,0.058559138060797405,0.24238228611648083,0.0354133888150813,0.2548538148403168,0.04600468151773197
96400,8,0.04067873954772949,0.02139937388550353,0.07934451103210449,0.02837454886997878,0.29038529098033905,0.03627956826207643,0.3963332027196884,0.05792847893786749,0.27821641229093075,0.03945556844998641,0.22897989302873611,0.04449281327129305
96600,8,0.046574950218200684,0.022030783151752695,0.07645189762115479,0.02908940148829108,0.30634962394833565,0.037444042772061474,0.38986916840076447,0.056297900135146364,0.2724884394556284,0.038222918912667075,0.21877910941839218,0.043948010967506855
96800,8,0.04018127918243408,0.021712356943361363,0.07032907009124756,0.030105356861296957,0.2832557111978531,0.035184954682983056,0.4114385098218918,0.058771180924818985,0.27216858230531216,0.038779952687554776,0.22413988411426544,0.043938739741504765
97000,8,0.04501450061798096,0.021125893602826958,0.0783926248550415,0.030153917359722057,0.2864054851233959,0.03513235102303129,0.4259629249572754,0.0588403282755679,0.25468537025153637,0.03651196257960081,0.2521461322903633,0.04602463443888291
97200,8,0.0360872745513916,0.019435012466529504,0.07682299613952637,0.03211457849224944,0.2893664613366127,0.035745667069223476,0.40263867378234863,0.0576502363271984,0.27747745998203754,0.03790617265456828,0.2419380247592926,0.04596894559124583
97400,8,0.044419288635253906,0.021504549352152146,0.0773465633392334,0.027938094629275993,0.2659274786710739,0.03330337989582863,0.4441429376602173,0.06044044340496026,0.27097943238914013,0.038233925973595165,0.23105768859386444,0.0448729030550873
97600,8,0.043823838233947754,0.021450525785376387,0.08738934993743896,0.03138938245856608,0.28973905369639397,0.03595283702089584,0.4052887260913849,0.05710586579073656,0.27501952089369297,0.0385161873855388,0.2387152686715126,0.04482177737287546
97800,8,0.04686427116394043,0.021759759073098583,0.0764002799987793,0.030997982782036623,0.28232454136013985,0.034832522996968096,0.41384507715702057,0.05700313565969845,0.24664719961583614,0.0371155059187446,0.24485262483358383,0.04624095435677028
98000,8,0.0364079475402832,0.020933123087684337,0.0804910659790039,0.03078210310134402,0.2692227177321911,0.03365553489176813,0.4240342825651169,0.05793811167908698,0.24555124156177044,0.036276106253143314,0.24196050316095352,0.046339983269671314
98200,8,0.04523730278015137,0.021406074682173336,0.08024120330810547,0.03196197380592677,0.2854899875819683,0.035461654871423984,0.40423499792814255,0.058330912781249855,0.2599735353142023,0.03730494647301832,0.24455812573432922,0.04529430012833806
98400,8,0.03643965721130371,0.020956131931905198,0.07962656021118164,0.029978069018328588,0.2714143358170986,0.03384830603230945,0.4193664938211441,0.05789636634943955,0.2629129979759455,0.03782678277113531,0.2333148568868637,0.04405167274961652
98600,8,0.03684663772583008,0.020434037460952,0.07813644409179688,0.031047180839650464,0.2809762805700302,0.0349337205549935,0.4031175225973129,0.05702165891158598,0.25812305323779583,0.03701433327698933,0.23784735053777695,0.04507545183426363
98800,8,0.037716031074523926,0.021861343887456423,0.07742440700531006,0.030693186170026476,0.27615584433078766,0.03433613793759752,0.4210834801197052,0.05894770143587167,0.23333081789314747,0.03491528040370119,0.263173870742321,0.04723453951599977
99000,8,0.03907918930053711,0.02196674256364157,0.07061600685119629,0.030039070523900938,0.27679815143346786,0.03449050501749805,0.41130580753088,0.058255350569214305,0.28272841311991215,0.03850413023207541,0.2236645296216011,0.04277979019587336
99200,8,0.04052090644836426,0.020962336619979097,0.08948421478271484,0.03152013244367148,0.2748938500881195,0.033737307095518726,0.43366482853889465,0.05912945170136842,0.24889767728745937,0.03608475802072468,0.24489308893680573,0.04542041421714897
99400,8,0.04483139514923096,0.022408979980408947,0.07528817653656006,0.02683781750642608,0.28249941021203995,0.034840523636762946,0.4214973598718643,0.059186101735168015,0.2608498353511095,0.037776887688495714,0.23165474832057953,0.04526532780355804
99600,8,0.04272747039794922,0.021547745759116728,0.07893562316894531,0.030591791346315032,0.28427163138985634,0.035276668220773605,0.40802860260009766,0.05857339280224463,0.26853705383837223,0.03856574674310391,0.23637322336435318,0.04518057033777229
99800,8,0.03665804862976074,0.021561757122395567,0.08345627784729004,0.0298366658801581,0.2793443314731121,0.03466735273292956,0.4139588922262192,0.058410387180961344,0.2592161875218153,0.03691531643788157,0.24581819027662277,0.045659202122759646
100000,8,0.04673779010772705,0.021770756036807407,0.07459843158721924,0.030059982994650215,0.29289062693715096,0.036124534511157866,0.3898284062743187,0.056694255584620254,0.2830344643443823,0.03891825099755076,0.224001944065094,0.044740794246900376
